strategy,strategy_label,concurrency,run_id,throughput,p99,median_latency,avg_latency,latency_stddev,latency_cv,errors,warmup_ops_per_client,measured_ops_per_client
sharded_2key,Sharded-2key,400,6,217833.86159305382,4039.0,1748.0,1818.3097083333334,737.4301160698577,0.40555803705507776,0,100,900
sharded_2key,Sharded-2key,400,7,217182.61899879563,4015.0,1756.0,1824.2947444444444,738.6095441385357,0.4048740185147361,0,100,900
sharded_2key,Sharded-2key,400,8,212908.9873640308,4402.0,1762.0,1858.9227694444444,862.0706375278199,0.463747419579705,0,100,900
sharded_2key,Sharded-2key,400,9,216491.1155946007,4069.0,1758.0,1829.2896083333333,759.5886786531289,0.4152369724251539,0,100,900
sharded_2key,Sharded-2key,400,10,218081.68234267583,3935.0,1753.0,1818.0860527777777,714.1240851256953,0.39278893539423776,0,100,900
sharded_2key,Sharded-2key,400,11,217485.4089446924,4020.0,1754.0,1820.9391305555555,745.5543509632076,0.40943397747498805,0,100,900
sharded_2key,Sharded-2key,400,12,214234.44568749223,4362.0,1757.0,1848.1146305555556,853.154488255723,0.4616350491199018,0,100,900
sharded_2key,Sharded-2key,400,13,213312.88171588402,4355.0,1763.0,1855.2094416666666,865.2702937264869,0.46640032887561905,0,100,900
sharded_2key,Sharded-2key,400,14,216792.0497537754,4007.0,1760.0,1827.0789777777777,731.8062521765687,0.4005334531661259,0,100,900
sharded_2key,Sharded-2key,400,15,216909.3708899007,4135.0,1751.0,1826.5415666666668,771.8712698897868,0.42258620552414117,0,100,900
sharded_2key,Sharded-2key,400,16,217742.6652729975,3981.0,1753.0,1820.7758472222222,711.380934700302,0.390702093168462,0,100,900
sharded_2key,Sharded-2key,400,17,219088.99053747105,3612.0,1765.0,1809.12065,622.3765236758636,0.3440215685315756,0,100,900
sharded_2key,Sharded-2key,400,18,213247.3446745703,4400.0,1758.0,1856.7636416666667,847.8612585438121,0.45663391910386375,0,100,900
sharded_2key,Sharded-2key,400,19,217012.60254815247,4045.0,1753.0,1824.627875,748.1424632834664,0.41002468148935106,0,100,900
sharded_2key,Sharded-2key,400,20,216631.02989944365,4114.0,1758.0,1828.9500055555557,745.8768020450137,0.40781694402764646,0,100,900
sharded_2key,Sharded-2key,400,21,215056.6110781608,4199.0,1764.0,1840.5319972222221,816.651411563224,0.4437040012321085,0,100,900
sharded_2key,Sharded-2key,400,22,217759.4034758906,3862.0,1762.0,1820.5789166666666,680.7356671095426,0.3739116502326166,0,100,900
sharded_2key,Sharded-2key,400,23,218190.4300919756,3971.0,1752.0,1816.0770944444444,729.10617623407,0.4014731414566465,0,100,900
sharded_2key,Sharded-2key,400,24,217003.89251395265,4106.0,1751.0,1825.637,768.6724878186811,0.4210434428195097,0,100,900
sharded_2key,Sharded-2key,400,25,218388.95679841787,3810.0,1757.0,1815.2262222222223,671.1597330695756,0.36973889251551995,0,100,900
sharded_2key,Sharded-2key,400,26,217178.44285111225,4066.0,1750.0,1824.2597444444446,752.1222556090959,0.41228901635284687,0,100,900
sharded_2key,Sharded-2key,400,27,212525.22326832902,4522.0,1761.0,1860.9201527777777,902.5063064036743,0.4849785226177017,0,100,900
sharded_2key,Sharded-2key,400,28,217074.04434002188,3883.0,1767.0,1826.742638888889,695.1539546638393,0.3805429072847748,0,100,900
sharded_2key,Sharded-2key,400,29,216946.64128898777,4113.0,1751.0,1826.09575,771.7623283012454,0.42262971604925176,0,100,900
sharded_2key,Sharded-2key,400,30,216942.47394992737,4011.0,1760.0,1826.1509638888888,754.3904091042557,0.4131040773856614,0,100,900
sharded_2key,Sharded-2key,500,1,211579.76853697098,6118.0,2167.0,2336.6081777777777,1181.1733376532827,0.5055076622973361,0,100,900
sharded_2key,Sharded-2key,500,2,213127.85075432208,6157.0,2138.0,2317.7984755555553,1244.4031740894873,0.5368901512419949,0,100,900
sharded_2key,Sharded-2key,500,3,218958.72801830087,4693.0,2189.0,2265.4986355555557,797.2848819843275,0.3519246798349158,0,100,900
sharded_2key,Sharded-2key,500,4,217799.44156223183,5236.0,2156.0,2272.7859355555556,977.2166117870851,0.4299642111029766,0,100,900
sharded_2key,Sharded-2key,500,5,215800.50962383737,5379.0,2199.0,2294.664728888889,986.0264210062588,0.42970391647746625,0,100,900
sharded_2key,Sharded-2key,500,6,218343.1098514812,5215.0,2156.0,2266.283557777778,957.6616545669923,0.4225692108475759,0,100,900
sharded_2key,Sharded-2key,500,7,218315.69201040975,5090.0,2164.0,2266.450642222222,939.8339203090018,0.41467213218793425,0,100,900
sharded_2key,Sharded-2key,500,8,216610.0171302422,5390.0,2158.0,2284.063146666667,1026.132586652647,0.4492575383260187,0,100,900
sharded_2key,Sharded-2key,500,9,216206.96624591542,5371.0,2172.0,2289.7303644444446,1011.6780769175645,0.4418328431273728,0,100,900
sharded_2key,Sharded-2key,500,10,216564.94430761752,5547.0,2153.0,2286.1657066666667,1031.714734980206,0.45128606905948776,0,100,900
sharded_2key,Sharded-2key,500,11,217510.97478812165,5201.0,2183.0,2276.5461266666666,947.3422962043511,0.4161313865366109,0,100,900
sharded_2key,Sharded-2key,500,12,217640.27641282394,5275.0,2156.0,2274.069671111111,969.8165692471603,0.4264673952462097,0,100,900
sharded_2key,Sharded-2key,500,13,215321.32866971448,5738.0,2150.0,2297.66626,1116.2831160646297,0.48583344565656356,0,100,900
sharded_2key,Sharded-2key,500,14,217763.9137634693,5285.0,2174.0,2273.20636,958.65335209954,0.4217185773224477,0,100,900
sharded_2key,Sharded-2key,500,15,219254.58884129018,4829.0,2181.0,2260.281468888889,841.7153855875498,0.37239405674609233,0,100,900
sharded_2key,Sharded-2key,500,16,218436.51515849298,5055.0,2167.0,2266.718208888889,927.446859541315,0.40915842820883125,0,100,900
sharded_2key,Sharded-2key,500,17,216165.72997644485,5654.0,2177.0,2287.7878844444444,1053.0404641326886,0.46028763037549,0,100,900
sharded_2key,Sharded-2key,500,18,216431.785810586,5266.0,2192.0,2288.3137755555554,933.1236604937561,0.4077778451808747,0,100,900
sharded_2key,Sharded-2key,500,19,219969.31550253913,4683.0,2190.0,2253.4882911111113,786.9274675020729,0.34920415189469134,0,100,900
sharded_2key,Sharded-2key,500,20,216057.41948894176,5560.0,2156.0,2290.40126,1064.0018835830135,0.46454824408497464,0,100,900
sharded_2key,Sharded-2key,500,21,218047.1882887995,5328.0,2152.0,2268.6141155555556,1013.1298975771618,0.44658538031227,0,100,900
sharded_2key,Sharded-2key,500,22,218409.65254179089,5212.0,2169.0,2266.939531111111,955.0370094321203,0.42128914173728366,0,100,900
sharded_2key,Sharded-2key,500,23,217595.34371186173,5299.0,2151.0,2275.5107911111113,989.0419487762248,0.43464612545005094,0,100,900
sharded_2key,Sharded-2key,500,24,218114.96491398313,5316.0,2158.0,2268.1250133333333,1000.2267014240151,0.44099275637106056,0,100,900
sharded_2key,Sharded-2key,500,25,218099.05516843032,5249.0,2147.0,2269.7162955555555,987.2813210672211,0.4349800558776733,0,100,900
sharded_2key,Sharded-2key,500,26,216067.32229085016,5652.0,2152.0,2289.6199044444443,1083.7570857220542,0.4733349337234287,0,100,900
sharded_2key,Sharded-2key,500,27,217650.16252053712,5218.0,2161.0,2275.100091111111,973.0808481874346,0.427709027831036,0,100,900
sharded_2key,Sharded-2key,500,28,217678.2821410449,5293.0,2180.0,2273.3142933333334,964.6342854092645,0.42432948591320074,0,100,900
sharded_2key,Sharded-2key,500,29,217511.7151556019,5327.0,2156.0,2275.324306666667,992.722988411459,0.43629955760714867,0,100,900
sharded_2key,Sharded-2key,500,30,215641.4185108151,5668.0,2165.0,2294.496608888889,1055.8340320316804,0.46015933427026,0,100,900
sharded_2key,Sharded-2key,600,1,209408.18961901023,7341.0,2616.0,2832.235183333333,1443.0586403816112,0.5095122922254066,0,100,900
sharded_2key,Sharded-2key,600,2,212719.1789236656,7269.0,2589.0,2791.5528685185186,1390.395157695533,0.4980722999645061,0,100,900
sharded_2key,Sharded-2key,600,3,215234.61494751592,6956.0,2574.0,2759.552437037037,1331.2325189471142,0.4824088504643433,0,100,900
sharded_2key,Sharded-2key,600,4,217171.01512761574,6318.0,2609.0,2734.5032555555554,1168.2451325044435,0.4272238952837147,0,100,900
sharded_2key,Sharded-2key,600,5,218007.57358068388,6237.0,2595.0,2724.5731203703704,1171.2255495927125,0.42987488235716703,0,100,900
sharded_2key,Sharded-2key,600,6,189353.7933613612,9599.0,2792.0,3124.1425481481483,1837.2045897645066,0.588066825200892,0,100,900
sharded_2key,Sharded-2key,600,7,213230.70182690417,6900.0,2593.0,2783.5702333333334,1363.6237232747585,0.4898829952071355,0,100,900
sharded_2key,Sharded-2key,600,8,216949.59558259157,6078.0,2623.0,2739.698451851852,1083.0432003128183,0.39531474698638963,0,100,900
sharded_2key,Sharded-2key,600,9,215577.16694475454,6627.0,2606.0,2755.2149277777776,1252.023060305599,0.4544193803840269,0,100,900
sharded_2key,Sharded-2key,600,10,217029.91180034602,6433.0,2576.0,2736.507951851852,1212.529879555904,0.4430938630144889,0,100,900
sharded_2key,Sharded-2key,600,11,216968.70015558464,5711.0,2647.0,2741.8626648148147,983.5005094797655,0.3586979472387947,0,100,900
sharded_2key,Sharded-2key,600,12,217435.06052773,6346.0,2580.0,2730.3108685185184,1200.4526276570643,0.4396761707608909,0,100,900
sharded_2key,Sharded-2key,600,13,218393.21840525026,5923.0,2616.0,2722.2237111111112,1021.6802898379491,0.3753109216071507,0,100,900
sharded_2key,Sharded-2key,600,14,217384.04797378994,6444.0,2568.0,2731.009309259259,1230.7891364577208,0.45067189345888825,0,100,900
sharded_2key,Sharded-2key,600,15,217775.187208393,6380.0,2607.0,2727.4200055555557,1150.613901171093,0.4218689819783445,0,100,900
sharded_2key,Sharded-2key,600,16,217523.56401651038,6217.0,2625.0,2731.46755,1135.5497888873047,0.4157288227302223,0,100,900
sharded_2key,Sharded-2key,600,17,218357.27597276398,6269.0,2589.0,2721.1573722222224,1126.7617962168897,0.4140744698263166,0,100,900
sharded_2key,Sharded-2key,600,18,218511.91835403498,5871.0,2617.0,2720.262298148148,1031.6132285878948,0.3792329987039037,0,100,900
sharded_2key,Sharded-2key,600,19,217948.4372340285,6312.0,2577.0,2725.775698148148,1162.8110190924474,0.42659820464407405,0,100,900
sharded_2key,Sharded-2key,600,20,215106.2193754421,6808.0,2609.0,2758.5723314814813,1310.782445448239,0.4751669660749073,0,100,900
sharded_2key,Sharded-2key,600,21,217827.6612086047,6422.0,2580.0,2726.4242685185186,1170.8095859229372,0.42943044464577423,0,100,900
sharded_2key,Sharded-2key,600,22,217476.50234353583,6419.0,2575.0,2731.7913425925926,1247.409974302432,0.4566271057578592,0,100,900
sharded_2key,Sharded-2key,600,23,219185.66265730845,5841.0,2599.0,2713.3105185185186,1018.1021079786929,0.3752250621630221,0,100,900
sharded_2key,Sharded-2key,600,24,217111.58962773505,6402.0,2576.0,2734.8899555555554,1229.0064126761401,0.44938057203346754,0,100,900
sharded_2key,Sharded-2key,600,25,216470.29253404486,6687.0,2596.0,2742.2528796296297,1268.0777873720956,0.46242190017988527,0,100,900
sharded_2key,Sharded-2key,600,26,218641.85309669375,5995.0,2608.0,2717.6055944444443,1079.8828690614666,0.3973655600610527,0,100,900
sharded_2key,Sharded-2key,600,27,217734.60450021137,6229.0,2607.0,2728.554224074074,1146.375926936426,0.42014042338683766,0,100,900
sharded_2key,Sharded-2key,600,28,217495.56475190353,6286.0,2620.0,2732.2700962962963,1105.9127435716819,0.40475967038207233,0,100,900
sharded_2key,Sharded-2key,600,29,216942.79721061877,6511.0,2573.0,2736.9432296296295,1248.9729023725674,0.4563386221721456,0,100,900
sharded_2key,Sharded-2key,600,30,217031.3001837783,6291.0,2618.0,2737.3179703703704,1149.581562502743,0.41996639591972573,0,100,900
sharded_2key,Sharded-2key,700,1,215931.1210324431,7384.0,3100.0,3211.220766666667,1317.763483473318,0.41036215795315495,0,100,900
sharded_2key,Sharded-2key,700,2,214514.96504253405,8210.0,3032.0,3230.1276031746033,1575.850913372831,0.48786026651828496,0,100,900
sharded_2key,Sharded-2key,700,3,213001.5047400016,8615.0,2999.0,3249.270873015873,1680.4930225243158,0.517190806245259,0,100,900
sharded_2key,Sharded-2key,700,4,217909.49734332005,7240.0,3018.0,3180.9946825396823,1311.1014446635036,0.4121671286846446,0,100,900
sharded_2key,Sharded-2key,700,5,216872.39710093243,8078.0,2954.0,3191.0030666666667,1601.2703354121747,0.5018078334487054,0,100,900
sharded_2key,Sharded-2key,700,6,218123.96656911183,7298.0,3065.0,3178.642284126984,1308.4377068461724,0.41163414750380933,0,100,900
sharded_2key,Sharded-2key,700,7,216494.41140484475,7651.0,2991.0,3195.4099238095237,1589.1629374446995,0.4973267828968001,0,100,900
sharded_2key,Sharded-2key,700,8,214992.95151580483,8005.0,3014.0,3218.897480952381,1576.9744307395383,0.48991135631724314,0,100,900
sharded_2key,Sharded-2key,700,9,217260.43327509525,7564.0,3027.0,3188.6160714285716,1444.4364641956722,0.45299792506801617,0,100,900
sharded_2key,Sharded-2key,700,10,216836.45278717243,7762.0,3014.0,3194.77403015873,1499.4140600555952,0.469333369402999,0,100,900
sharded_2key,Sharded-2key,700,11,214562.88837645276,8235.0,2980.0,3224.476895238095,1637.5504653225507,0.5078499609474281,0,100,900
sharded_2key,Sharded-2key,700,12,214531.50127544798,7877.0,3016.0,3230.051726984127,1706.5723957685964,0.5283421257658958,0,100,900
sharded_2key,Sharded-2key,700,13,214027.21338216527,8281.0,2993.0,3233.2493507936506,1672.806792173241,0.5173763637384247,0,100,900
sharded_2key,Sharded-2key,700,14,214612.83154340647,8253.0,2978.0,3225.7598555555555,1646.4347328826289,0.5104021398391022,0,100,900
sharded_2key,Sharded-2key,700,15,217675.09069855048,7590.0,2979.0,3182.538646031746,1436.2476893122468,0.4512899446179797,0,100,900
sharded_2key,Sharded-2key,700,16,218601.86816330702,7247.0,3025.0,3173.008007936508,1325.0825284045652,0.41761083649653374,0,100,900
sharded_2key,Sharded-2key,700,17,218597.81334088233,7392.0,3003.0,3170.4257555555555,1357.211569621747,0.42808495585916095,0,100,900
sharded_2key,Sharded-2key,700,18,216155.23955571002,8044.0,2993.0,3202.5297333333333,1551.2644188247014,0.4843872026162509,0,100,900
sharded_2key,Sharded-2key,700,19,206663.0603372172,8569.0,3148.0,3354.7292825396826,1602.1658635744393,0.4775842485750525,0,100,900
sharded_2key,Sharded-2key,700,20,210282.42977067185,8067.0,3101.0,3293.897476190476,1514.2595767287312,0.4597166692874828,0,100,900
sharded_2key,Sharded-2key,700,21,192642.81300426062,10341.0,3227.0,3594.697084126984,2056.2014235114116,0.5720096507132493,0,100,900
sharded_2key,Sharded-2key,700,22,199456.97837637033,9536.0,3159.0,3470.9188746031746,1858.0021982161297,0.5353055675864947,0,100,900
sharded_2key,Sharded-2key,700,23,196842.1980930834,11150.0,3116.0,3517.1281476190475,2169.6501752028053,0.6168811837781828,0,100,900
sharded_2key,Sharded-2key,700,24,201004.95028387112,10240.0,3114.0,3444.7425063492065,1908.598160782219,0.5540611982649996,0,100,900
sharded_2key,Sharded-2key,700,25,187091.97056457438,11808.0,3252.0,3699.026853968254,2291.261178664784,0.6194226938922484,0,100,900
sharded_2key,Sharded-2key,700,26,200665.80167666197,9073.0,3248.0,3453.321815873016,1668.9659509680512,0.4832929104078094,0,100,900
sharded_2key,Sharded-2key,700,27,213456.5252786639,8153.0,3011.0,3243.950053968254,1627.4436613663906,0.5016857948770124,0,100,900
sharded_2key,Sharded-2key,700,28,212979.08038337587,8419.0,2985.0,3249.624357142857,1704.2384681634774,0.5244416833648681,0,100,900
sharded_2key,Sharded-2key,700,29,213435.07749598986,8151.0,3022.0,3245.9649380952383,1589.0739400422817,0.4895536366990966,0,100,900
sharded_2key,Sharded-2key,700,30,212722.9632694521,8357.0,3004.0,3250.1177666666667,1649.5627101762905,0.5075393658329151,0,100,900
sharded_2key,Sharded-2key,1000,1,208524.14460686225,12432.0,4470.0,4745.704633333334,2269.5336077312186,0.4782290056128339,0,100,900
sharded_2key,Sharded-2key,1000,2,209048.64543908273,12325.0,4477.0,4735.202502222222,2232.518062305547,0.4714725634770277,0,100,900
sharded_2key,Sharded-2key,1000,3,212366.56937951982,10999.0,4536.0,4666.508887777778,1852.1033511034282,0.3968927083701349,0,100,900
sharded_2key,Sharded-2key,1000,4,213403.19892291477,9687.0,4602.0,4647.0741077777775,1479.155331791084,0.31829820172556134,0,100,900
sharded_2key,Sharded-2key,1000,5,213859.45085033338,9322.0,4549.0,4641.293588888889,1391.4310158966498,0.29979379439122145,0,100,900
sharded_2key,Sharded-2key,1000,6,212702.38347002317,10352.0,4551.0,4661.59638,1625.0647061883276,0.34860690924689786,0,100,900
sharded_2key,Sharded-2key,1000,7,212820.1519727281,10281.0,4616.0,4662.584434444444,1538.9639383385002,0.33006671728441755,0,100,900
sharded_2key,Sharded-2key,1000,8,213379.10922803532,8858.0,4619.0,4654.915344444445,1238.5127824137178,0.26606558675483966,0,100,900
sharded_2key,Sharded-2key,1000,9,212197.08030082184,9691.0,4646.0,4677.339242222222,1396.0490081734977,0.2984707620887104,0,100,900
sharded_2key,Sharded-2key,1000,10,211817.4069004594,9136.0,4637.0,4685.228056666667,1330.1326864686152,0.28389924041711345,0,100,900
sharded_2key,Sharded-2key,1000,11,213136.18709662865,9994.0,4571.0,4656.725505555555,1523.6418057283543,0.3271916723265356,0,100,900
sharded_2key,Sharded-2key,1000,12,213833.88410320948,8285.0,4580.0,4646.94364,1124.6429861215072,0.24201778055597573,0,100,900
sharded_2key,Sharded-2key,1000,13,213642.30545616295,9333.0,4577.0,4646.3699633333335,1318.3724042466545,0.28374245155907607,0,100,900
sharded_2key,Sharded-2key,1000,14,213296.61683922453,8672.0,4640.0,4657.117524444445,1160.1025258585532,0.24910312436166054,0,100,900
sharded_2key,Sharded-2key,1000,15,213510.1872819055,10356.0,4543.0,4644.650882222222,1635.1753977206047,0.3520556096001469,0,100,900
sharded_2key,Sharded-2key,1000,16,213213.81775869033,8508.0,4643.0,4660.086564444445,1128.3705813921633,0.24213511182419048,0,100,900
sharded_2key,Sharded-2key,1000,17,213107.17871653562,10051.0,4586.0,4657.277702222223,1552.1013307906308,0.3332636424171238,0,100,900
sharded_2key,Sharded-2key,1000,18,213091.4550474033,8193.0,4648.0,4663.139763333334,1068.1703891049258,0.2290667754597537,0,100,900
sharded_2key,Sharded-2key,1000,19,213230.9740755331,9075.0,4622.0,4656.155346666666,1308.4366351229196,0.2810122381461407,0,100,900
sharded_2key,Sharded-2key,1000,20,213636.66361892442,8730.0,4571.0,4649.385398888889,1223.6539858967847,0.2631861807346007,0,100,900
sharded_2key,Sharded-2key,1000,21,212254.00339987708,11059.0,4639.0,4669.973005555556,1672.298193632025,0.3580959015485964,0,100,900
